RSSI1,RSSI2,RSSI3,RSSI4,Blok
-88,-90,0,0,P2
-88,-92,0,0,P2
-91,-90,0,0,P2
-90,-97,0,0,P2
-89,-91,0,0,P2
-89,-92,0,0,P2
-87,-93,0,0,P2
-88,-98,0,0,P2
-90,-90,0,0,P2
-90,-89,0,0,P2
-86,-90,0,0,P2
-91,-91,0,0,P2
-88,-87,0,0,P2
-88,-90,0,0,P2
-92,-90,0,0,P2
-87,-92,0,0,P2
-87,-93,0,0,P2
-87,-93,0,0,P2
-86,-93,0,0,P2
-97,-92,0,0,P2
-90,-92,0,0,P2
-89,-92,0,0,P2
-87,-93,0,0,P2
-90,-88,0,0,P2
-90,-90,0,0,P2
-87,-90,0,0,P2
-84,-95,0,0,P2
-90,-93,0,0,P2
-91,-89,0,0,P2
-88,-89,0,0,P2
-90,-87,0,0,P2
-88,-90,0,0,P2
-86,-89,0,0,P2
-89,-89,0,0,P2
-92,-90,0,0,P2
-87,-92,0,0,P2
-86,-90,0,0,P2
-88,-89,0,0,P2
-87,-89,0,0,P2
-88,-89,0,0,P2
-87,-91,0,0,P2
-88,-91,0,0,P2
-93,-92,0,0,P2
-88,-91,0,0,P2
-90,-91,0,0,P2
-88,-89,0,0,P2
-91,-90,0,0,P2
-89,-89,0,0,P2
-89,-92,0,0,P2
-88,-89,0,0,P2
-89,-93,0,0,P2
-91,-94,0,0,P2
-94,-90,0,0,P2
-87,-93,0,0,P2
-88,-91,0,0,P2
-87,-91,0,0,P2
-86,-91,0,0,P2
-88,-88,0,0,P2
-90,-91,0,0,P2
-92,-92,0,0,P2
-88,-91,0,0,P2
-92,-91,0,0,P2
-87,-89,0,0,P2
-88,-94,0,0,P2
-93,-91,0,0,P2
-88,-88,0,0,P2
-89,-89,0,0,P2
-87,-90,0,0,P2
-89,-96,0,0,P2
-88,-91,0,0,P2
-88,-89,0,0,P2
-87,-88,0,0,P2
-91,-91,0,0,P2
-93,-90,0,0,P2
-90,-89,0,0,P2
-89,-87,0,0,P2
-91,-90,0,0,P2
-88,-90,0,0,P2
-86,-97,0,0,P2
-89,-95,0,0,P2
-89,-91,0,0,P2
-89,-88,0,0,P2
-90,-87,0,0,P2
-89,-88,0,0,P2
-88,-92,0,0,P2
-90,-90,0,0,P2
-88,-96,0,0,P2
-89,-89,0,0,P2
-89,-89,0,0,P2
-88,-93,0,0,P2
-88,-89,0,0,P2
-91,-92,0,0,P2
-88,-87,0,0,P2
-91,-88,0,0,P2
-89,-89,0,0,P2
-91,-93,0,0,P2
-88,-89,0,0,P2
-89,-89,0,0,P2
-89,-89,0,0,P2
-93,-89,0,0,P2
-93,-85,0,0,P2
-91,-83,0,0,P2
-90,-90,0,0,P2
-91,-87,0,0,P2
-87,-85,0,0,P2
-93,-83,0,0,P2
-94,-87,0,0,P2
-93,-86,0,0,P2
-90,-83,0,0,P2
-91,-81,0,0,P2
-91,-78,0,0,P2
-87,-88,0,0,P2
-88,-92,0,0,P2
-83,-82,0,0,P2
-85,-90,0,0,P2
-97,-86,0,0,P2
-92,-91,0,0,P2
-94,-88,-91,-95,P2
-90,-88,-93,0,P2
-91,-87,-91,0,P2
-90,-87,-90,0,P2
-92,-82,-89,0,P2
-92,-87,-90,0,P2
-92,-82,-90,0,P2
-93,-83,-89,0,P2
-91,-83,-91,0,P2
-91,-89,-91,0,P2
-91,-88,-92,0,P2
-91,-83,-92,0,P2
-90,-84,-90,0,P2
-91,-86,-90,0,P2
-90,-86,-92,0,P2
-91,-81,-96,0,P2
-93,-87,-94,0,P2
-90,-81,-92,0,P2
-92,-88,-92,0,P2
-93,-87,-95,0,P2
-91,-83,-93,0,P2
-89,-83,-92,0,P2
-90,-90,-95,0,P2
-92,-89,-92,0,P2
-94,-82,-90,0,P2
-91,-91,-91,0,P2
-88,-89,-93,0,P2
-91,-87,-91,0,P2
-92,-88,-92,0,P2
-90,-83,-93,0,P2
-92,-88,-93,0,P2
-90,-91,-91,0,P2
-91,-90,-94,0,P2
-89,-88,-92,0,P2
-91,-82,-92,0,P2
-90,-88,-92,0,P2
-91,-87,-91,0,P2
-91,-82,-92,0,P2
-91,-87,-92,0,P2
-95,-82,-93,0,P2
-92,-81,-92,0,P2
-91,-87,-96,0,P2
-90,-82,-91,0,P2
-89,-81,-93,0,P2
-92,-83,-91,0,P2
-92,-87,-95,0,P2
-92,-88,-90,0,P2
-90,-85,-91,0,P2
-91,-88,-92,0,P2
-94,-81,-92,0,P2
-90,-83,-91,0,P2
-90,-83,-92,0,P2
-89,-81,-91,0,P2
-90,-81,-96,0,P2
-90,-88,-92,0,P2
-91,-81,-90,0,P2
-90,-87,-90,0,P2
-90,-87,-93,0,P2
-90,-83,-91,0,P2
-91,-87,-92,0,P2
-90,-87,-95,0,P2
-89,-86,-94,0,P2
-90,-83,-96,0,P2
-90,-85,-92,0,P2
-88,-85,-90,0,P2
-91,-85,-93,0,P2
-92,-89,-93,0,P2
-92,-86,-93,0,P2
-92,-83,-92,0,P2
-93,-88,-96,0,P2
-92,-88,-91,0,P2
-89,-83,-92,0,P2
-91,-85,-91,0,P2
-90,-88,-92,0,P2
-88,-85,-91,0,P2
-89,-88,-94,0,P2
-90,-87,-98,0,P2
-89,-83,-95,0,P2
-90,-88,-90,0,P2
-90,-88,-90,0,P2
-91,-83,-94,0,P2
-89,-80,-94,0,P2
-89,-88,-92,0,P2
-92,-82,-91,0,P2
-90,-86,-90,0,P2
-93,-82,-92,0,P2
-91,-81,-91,0,P2
-90,-83,-92,0,P2
-90,-82,-91,0,P2
-91,-86,-94,0,P2
-91,-87,-93,0,P2
-93,-86,-92,0,P2
-91,-86,-92,0,P2
-91,-84,-92,0,P2
-91,-87,-91,0,P2
-90,-81,-92,0,P2
-91,-86,-89,0,P2
-91,-85,-92,0,P2
-90,-87,-93,0,P2
-91,-86,-92,0,P2
-93,-89,-91,0,P2
-90,-88,-90,0,P2
-91,-84,-90,0,P2
-90,-84,-91,0,P2
-90,-84,-90,0,P2
-91,-83,-91,0,P2
-90,-88,-94,0,P2
-93,-88,-92,0,P2
-91,-83,-89,0,P2
-89,-88,-91,0,P2
-90,-86,-92,0,P2
-93,-87,-94,0,P2
-91,-82,-90,0,P2
-89,-83,-88,0,P2
-88,-82,-89,0,P2
-89,-88,-89,0,P2
-89,-81,-90,0,P2
-90,-83,-88,0,P2
-90,-87,-88,0,P2
-92,-89,-90,0,P2
-89,-82,-90,0,P2
-89,-90,-95,0,P2
-91,-83,-90,0,P2
-90,-85,-95,0,P2
-92,-82,-88,0,P2
-90,-83,-91,0,P2
-90,-82,-91,0,P2
-91,-84,-86,0,P2
-90,-84,-92,0,P2
-90,-89,-90,0,P2
-89,-86,-96,0,P2
-92,-87,-90,0,P2
-90,-81,-89,0,P2
-88,-90,-91,0,P2
-91,-83,-88,0,P2
-90,-88,-90,0,P2
-90,-91,-90,0,P2
-89,-87,-91,0,P2
-89,-88,-87,0,P2
-89,-82,-90,0,P2
-89,-89,-90,0,P2
-89,-82,-91,0,P2
-90,-86,-91,0,P2
-88,-88,-90,0,P2
-91,-83,-92,0,P2
-89,-89,-96,0,P2
-89,-88,-91,0,P2
-91,-87,-92,0,P2
-89,-87,-94,0,P2
-89,-83,-92,0,P2
-91,-84,-92,0,P2
-90,-87,-90,0,P2
-89,-88,-91,0,P2
-92,-89,-91,0,P2
-89,-88,-89,0,P2
-91,-83,-92,0,P2
-90,-91,-90,0,P2
-91,-83,-88,0,P2
-90,-89,-91,0,P2
-90,-82,-89,0,P2
-90,-89,-91,0,P2
-90,-89,-91,0,P2
-90,-84,-90,0,P2
-89,-87,-90,0,P2
-91,-86,-94,0,P2
-89,-84,-93,0,P2
-88,-82,-89,0,P2
-90,-91,-91,0,P2
-90,-88,-90,0,P2
-90,-83,-89,0,P2
-92,-90,-93,0,P2
-91,-83,-94,0,P2
-90,-88,-97,0,P2
-90,-86,-91,0,P2
-88,-88,-90,0,P2
-88,-87,-91,0,P2
-88,-87,-91,0,P2
-90,-85,-96,0,P2
-89,-83,-91,0,P2
-92,-87,-89,0,P2
-91,-88,-92,0,P2
-90,-83,-88,0,P2
-88,-86,-91,0,P2
-90,-87,-89,0,P2
-90,-90,-89,0,P2
-91,-87,-95,0,P2
-93,-88,-88,0,P2
-88,-82,-90,0,P2
-90,-82,-90,0,P2
-90,-86,-92,0,P2
-89,-89,-90,0,P2
-90,-85,-88,0,P2
-91,-89,-92,0,P2
-89,-88,-90,0,P2
-90,-88,-89,0,P2
-90,-82,-92,0,P2
-89,-88,-89,0,P2
-90,-81,-90,0,P2
-90,-82,-92,0,P2
-91,-82,-90,0,P2
-87,-81,-88,0,P2
-92,-83,-89,0,P2
-97,-82,-90,0,P2
-93,-87,-91,0,P2
-92,-85,-92,0,P2
-89,-87,-91,0,P2
-94,-87,-94,0,P2
-91,-82,-91,0,P2
-91,-84,-90,0,P2
-92,-85,-99,0,P2
-91,-84,-93,0,P2
-92,-83,-88,0,P2
-91,-88,-90,0,P2
-89,-83,-92,0,P2
-90,-87,-91,0,P2
-91,-86,-89,0,P2
-92,-90,-90,0,P2
-92,-83,-89,0,P2
-89,-82,-91,0,P2
-91,-89,-92,0,P2
-90,-88,-92,0,P2
-91,-87,-92,0,P2
-91,-83,-90,0,P2
-90,-83,-92,0,P2
-91,-88,-91,0,P2
-93,-89,-91,0,P2
-89,-83,-89,0,P2
-92,-83,-91,0,P2
-90,-91,-95,0,P2
-91,-88,-92,0,P2
-90,-88,-89,0,P2
-92,-83,-92,0,P2
-90,-82,-93,0,P2
-89,-86,-91,0,P2
-90,-82,-98,0,P2
-89,-85,-91,0,P2
-89,-83,-89,0,P2
-91,-87,-91,0,P2
-91,-85,-91,0,P2
-96,-88,-87,0,P2
-94,-92,-85,0,P2
0,-94,-82,-94,P3
0,-89,-94,-94,P3
0,-90,-90,-98,P3
0,-88,-81,-94,P3
0,-90,-86,-93,P3
0,-89,-82,-96,P3
0,-89,-87,-97,P3
0,-89,-86,-94,P3
0,-89,-83,-93,P3
0,-91,-89,-93,P3
0,-91,-87,-93,P3
0,-90,-88,-92,P3
0,-90,-81,-99,P3
0,-88,-83,-94,P3
0,-90,-90,-98,P3
0,-92,-86,-96,P3
0,-94,-81,-94,P3
0,-95,-85,-96,P3
0,-88,-81,-96,P3
0,-91,-89,-95,P3
0,-89,-82,-96,P3
0,-92,-85,-92,P3
0,-92,-88,-94,P3
0,-92,-82,-94,P3
0,-87,-84,-95,P3
0,-91,-91,-92,P3
0,-92,-81,-93,P3
0,-92,-91,-93,P3
0,-90,-82,-93,P3
0,-88,-91,-94,P3
0,-93,-89,-93,P3
0,-92,-82,-93,P3
0,-90,-86,-92,P3
0,-92,-85,-94,P3
0,-89,-82,-94,P3
0,-90,-82,-96,P3
0,-89,-83,-97,P3
0,-92,-81,-96,P3
0,-86,-86,-93,P3
0,-91,-82,-95,P3
0,-88,-85,-94,P3
0,-90,-82,-96,P3
0,-92,-90,-93,P3
0,-89,-92,-97,P3
0,-90,-84,-90,P3
0,-91,-86,-94,P3
0,-91,-85,-91,P3
0,-87,-87,-95,P3
0,-91,-93,-93,P3
0,-91,-88,-92,P3
0,-93,-82,-92,P3
0,-92,-83,-99,P3
0,-92,-82,-93,P3
0,-90,-83,-96,P3
0,-90,-82,-95,P3
0,-87,-86,-93,P3
0,-90,-88,-96,P3
0,-91,-85,-95,P3
0,-90,-89,-94,P3
0,-89,-87,-93,P3
0,-89,-82,-95,P3
0,-90,-86,-96,P3
0,-90,-88,-95,P3
0,-95,-86,-96,P3
0,-92,-85,-95,P3
0,-93,-90,-95,P3
0,-93,-81,-94,P3
0,-91,-88,-97,P3
0,-85,-91,-93,P3
0,-90,-82,-92,P3
0,-90,-81,-97,P3
0,-91,-86,-93,P3
0,-88,-85,-97,P3
0,-89,-85,-93,P3
0,-92,-90,-92,P3
0,-88,-81,-94,P3
0,-89,-82,-95,P3
0,-92,-81,-100,P3
0,-86,-81,-94,P3
0,-88,-86,-93,P3
0,-89,-83,-94,P3
0,-88,-95,-94,P3
0,-87,-85,-95,P3
0,-88,-81,-92,P3
0,-90,-86,-94,P3
0,-88,-83,-96,P3
0,-92,-82,-91,P3
0,-88,-91,-95,P3
0,-90,-90,-95,P3
0,-91,-93,-95,P3
0,-91,-86,-96,P3
0,-91,-81,-98,P3
0,-91,-91,-95,P3
0,-89,-85,-92,P3
0,-89,-87,-96,P3
0,-89,-84,-93,P3
0,-91,-82,-102,P3
0,-87,-92,-96,P3
0,-91,-91,-98,P3
0,-94,-90,-93,P3
0,-93,-91,-94,P3
0,-89,-81,-95,P3
0,-93,-82,-96,P3
0,-91,-91,-99,P3
0,-95,-89,-96,P3
0,-96,-93,-96,P3
0,-86,-93,-95,P3
0,-92,-83,-95,P3
0,-92,-92,-95,P3
0,-86,-92,-99,P3
0,-88,-91,-94,P3
0,-92,-82,-96,P3
0,-88,-90,-95,P3
0,-87,-94,-93,P3
0,-95,-80,-98,P3
0,-87,-82,-92,P3
0,-92,-82,-91,P3
0,-90,-91,-94,P3
0,-91,-82,-92,P3
0,-86,-93,-93,P3
0,-93,-89,-94,P3
0,-89,-87,-92,P3
0,-90,-81,-97,P3
0,-93,-88,-92,P3
0,-96,-82,-93,P3
0,-90,-89,-95,P3
0,-92,-82,-95,P3
0,-90,-91,-92,P3
0,-91,-81,-95,P3
0,-86,-86,-95,P3
0,-89,-82,-97,P3
0,0,0,-94,P3
0,-98,-87,-96,P3
0,-96,-95,-97,P3
0,-91,-92,-97,P3
0,-92,-92,-95,P3
0,-92,-90,-93,P3
0,-92,-85,-96,P3
0,-92,-92,-96,P3
0,-92,-88,-99,P3
0,-92,-93,-96,P3
0,-92,-90,-95,P3
0,-95,-85,-95,P3
0,-95,-90,-99,P3
0,-92,-93,-93,P3
0,-91,-86,-94,P3
0,-90,-95,-96,P3
0,-90,-93,-99,P3
0,-95,-88,-95,P3
0,-94,-93,-94,P3
0,-95,-96,-94,P3
0,-90,-94,-97,P3
0,-90,-93,-97,P3
0,-90,-97,-96,P3
0,-92,-86,-95,P3
0,-94,-94,-92,P3
0,-93,-94,-96,P3
0,-92,-91,-102,P3
0,-93,-95,-96,P3
0,-92,-89,-96,P3
0,-96,-86,-95,P3
0,-93,-85,-98,P3
0,-93,-92,-96,P3
0,-89,-87,-97,P3
0,-90,-90,-96,P3
0,-89,-85,-99,P3
0,-96,-84,-97,P3
0,-91,-95,-94,P3
0,-92,-85,-96,P3
0,-92,-85,-96,P3
0,-92,-91,-98,P3
0,-91,-91,-95,P3
0,-92,-86,-94,P3
0,-91,-91,-98,P3
0,-93,-86,-92,P3
0,-92,-94,-95,P3
0,-91,-93,-96,P3
0,-94,-93,-95,P3
0,-93,-95,-95,P3
0,-92,-86,-98,P3
0,-91,-85,-92,P3
0,-93,-85,-97,P3
0,-90,-92,-97,P3
0,-91,-95,-95,P3
0,-93,-93,-96,P3
0,-94,-95,-95,P3
0,-94,-86,-93,P3
0,-90,-94,-96,P3
0,-91,-85,-97,P3
0,-91,-87,-94,P3
0,-95,-86,-96,P3
0,-90,-95,-96,P3
0,-92,-86,-96,P3
0,-92,-96,-97,P3
0,-92,-92,-99,P3
0,-92,-91,-96,P3
0,-90,-94,-97,P3
0,-91,-92,-92,P3
0,-91,-89,-97,P3
0,-92,-84,-95,P3
0,-94,-89,-95,P3
0,-91,-95,-98,P3
0,-92,-85,-97,P3
0,-90,-86,-96,P3
0,-94,-86,-95,P3
0,-93,-95,-95,P3
0,-94,-86,-94,P3
0,-92,-95,-96,P3
0,-95,-86,-92,P3
0,-92,-84,-96,P3
0,-94,-89,-103,P3
0,-94,-84,-96,P3
0,-92,-90,-95,P3
0,-92,-86,-93,P3
0,-94,-90,-100,P3
0,-89,-92,-94,P3
0,-95,-85,-96,P3
0,-91,-87,-95,P3
0,-89,-90,-95,P3
0,0,-86,-99,P3
0,0,-94,-92,P3
0,0,-85,-95,P3
0,0,-90,-96,P3
0,0,-88,-95,P3
0,0,-85,-94,P3
0,0,-85,-97,P3
0,0,-84,-94,P3
0,0,-86,-96,P3
0,0,-94,-97,P3
0,0,-85,-96,P3
0,0,-86,0,P3
0,0,-92,0,P3
0,0,-86,0,P3
0,0,-85,0,P3
0,0,-88,0,P3
0,0,-84,0,P3
0,0,-85,0,P3
0,0,-91,0,P3
0,0,-86,0,P3
0,0,-85,0,P3
0,0,-91,0,P3
0,0,-85,0,P3
0,0,-93,0,P3
0,0,-89,0,P3
0,0,-85,0,P3
0,0,-94,0,P3
0,0,-94,0,P3
0,0,-93,0,P3
0,0,-85,0,P3
0,0,-93,0,P3
0,0,-85,0,P3
0,-80,-92,-96,P3
0,-80,-92,-94,P3
0,-81,-90,-93,P3
0,-89,-95,-97,P3
0,-81,-93,-100,P3
0,-81,-90,-96,P3
0,-81,-95,-96,P3
0,-89,-93,-94,P3
0,-81,-92,-98,P3
0,-80,-94,-93,P3
0,-81,-91,-94,P3
0,-91,-90,-94,P3
0,-81,-95,-98,P3
0,-92,-89,-97,P3
0,-80,-91,-94,P3
0,-91,-93,-94,P3
0,-92,-94,-95,P3
0,-81,-90,0,P3
0,-82,-93,0,P3
0,-91,-92,0,P3
0,-81,-90,0,P3
0,-81,-91,0,P3
0,-81,-91,0,P3
0,-89,-91,0,P3
0,-88,-92,0,P3
0,-82,-92,0,P3
0,-82,-91,0,P3
0,-82,-94,0,P3
0,-81,-90,0,P3
0,-81,-92,0,P3
0,-81,-93,0,P3
0,-91,-90,0,P3
0,-78,-95,0,P3
0,-80,-92,0,P3
0,-80,-93,0,P3
0,-81,-90,0,P3
0,-82,-92,0,P3
0,-80,-91,0,P3
0,-81,-86,0,P3
0,-82,-91,0,P3
0,-81,-92,0,P3
0,-82,-91,0,P3
0,-81,-93,0,P3
0,-80,-92,0,P3
0,-80,-91,0,P3
0,-81,-92,0,P3
0,-82,-91,0,P3
0,-90,-92,0,P3
0,-81,-94,0,P3
0,-82,-92,0,P3
0,-81,-93,0,P3
0,-82,-94,0,P3
0,-80,-93,0,P3
0,-81,-90,0,P3
0,-80,-91,0,P3
0,-82,-95,0,P3
0,-81,-96,0,P3
0,-81,-99,0,P3
0,-81,-99,0,P3
0,-80,-94,0,P3
0,-81,-92,0,P3
0,-80,-93,0,P3
0,-81,-94,0,P3
0,-81,-94,0,P3
0,-82,-94,0,P3
0,-82,-91,0,P3
0,-82,-92,0,P3
0,-82,-95,0,P3
0,-81,-95,0,P3
0,-81,-98,0,P3
0,-80,-97,0,P3
0,-89,-96,0,P3
0,-79,-94,0,P3
0,-80,-92,0,P3
0,-79,-96,0,P3
0,-88,-94,0,P3
0,-80,-95,0,P3
0,-81,-93,0,P3
0,-90,-97,0,P3
0,-81,-93,0,P3
0,-80,-93,0,P3
0,-91,-94,0,P3
0,-80,-93,0,P3
0,-89,-96,0,P3
0,-91,-94,0,P3
0,-91,-96,0,P3
0,-89,-93,0,P3
0,-79,-97,0,P3
0,-81,-94,0,P3
0,-81,-92,0,P3
0,-81,-92,0,P3
0,-89,-95,0,P3
0,-79,-95,0,P3
0,-80,-93,0,P3
0,-80,-93,0,P3
0,-79,-96,0,P3
0,-81,-97,0,P3
0,-80,-95,0,P3
0,-80,-94,0,P3
0,-81,-93,0,P3
0,-80,-95,0,P3
0,-81,-93,0,P3
0,-79,-97,0,P3
0,-91,-95,0,P3
0,-80,-94,0,P3
0,-80,-93,0,P3
0,-81,-92,0,P3
0,-92,-94,0,P3
0,-82,-95,0,P3
0,-89,-93,0,P3
0,-81,-93,0,P3
0,-81,-96,0,P3
0,-81,-92,0,P3
0,-82,-94,0,P3
0,-80,-93,0,P3
0,-81,-91,0,P3
0,-80,-96,0,P3
0,-80,-95,0,P3
0,-80,-95,0,P3
0,-80,-93,0,P3
0,-80,-94,0,P3
0,-80,-97,0,P3
0,-80,-93,0,P3
0,-80,-95,0,P3
0,-80,-93,0,P3
0,-81,-94,0,P3
0,-80,-93,0,P3
0,-80,-96,0,P3
0,-90,-91,0,P3
0,-81,-95,0,P3
0,-81,-93,0,P3
0,-80,-95,0,P3
0,-81,-95,0,P3
0,-81,-94,0,P3
0,-81,-94,0,P3
0,-80,-93,0,P3
0,-86,-95,0,P3
0,-89,-96,0,P3
0,-80,-94,0,P3
0,-91,-93,0,P3
0,-81,-95,0,P3
0,-92,-92,0,P3
0,-80,-92,0,P3
0,-81,-96,0,P3
0,-81,-98,0,P3
0,-80,-94,0,P3
0,-81,-93,0,P3
0,-89,-93,0,P3
0,-80,-94,0,P3
0,-92,-96,0,P3
0,-81,-90,0,P3
0,-79,-93,0,P3
0,-80,-93,0,P3
0,-80,-96,0,P3
0,-80,-98,0,P3
0,-81,-93,0,P3
0,-90,-93,0,P3
0,-92,-98,0,P3
0,-80,-94,0,P3
0,-80,-96,0,P3
0,-89,-93,0,P3
0,-90,-96,0,P3
0,-91,-102,0,P3
0,-90,-97,0,P3
0,-80,-99,0,P3
0,-81,-92,0,P3
0,-90,-94,0,P3
0,-81,-94,0,P3
0,-90,-99,0,P3
0,-90,-96,0,P3
0,-79,-95,0,P3
0,-81,-93,0,P3
0,-79,-91,0,P3
0,-80,-96,0,P3
0,-89,-91,0,P3
0,-82,-92,0,P3
0,-79,-94,0,P3
0,-79,-95,0,P3
0,-80,-94,0,P3
0,-90,-92,0,P3
0,-80,-94,0,P3
0,-79,-94,0,P3
0,-89,-95,0,P3
0,-80,-96,0,P3
0,-80,-94,0,P3
0,-80,-95,0,P3
0,-79,-91,0,P3
0,-91,-96,0,P3
0,-90,-93,0,P3
0,-80,-95,0,P3
0,-88,-93,0,P3
0,-81,-93,0,P3
0,-80,-92,0,P3
0,-81,-95,0,P3
0,-81,-92,0,P3
0,-80,-97,0,P3
0,-81,-98,0,P3
0,-90,-93,0,P3
0,-81,-93,0,P3
0,-79,-96,0,P3
0,-84,-93,0,P3
0,-88,-99,0,P3
0,-89,-97,0,P3
0,-85,-93,0,P3
0,-87,-94,0,P3
0,-84,-97,0,P3
0,-80,-97,0,P3
0,-80,-91,0,P3
0,-92,-97,0,P3
0,-88,-95,0,P3
0,-80,-89,0,P3
0,-87,-95,0,P3
0,-86,-92,0,P3
0,-87,-88,0,P3
0,-91,-86,0,P3
0,-91,-84,0,P3
0,-85,-89,0,P3
0,-89,-89,0,P3
0,-90,-91,0,P3
0,-90,-95,0,P3
0,-91,-94,0,P3
0,-91,-94,0,P3
0,-95,-85,0,P3
0,-91,-85,0,P3
0,-93,-84,0,P3
0,-95,-93,0,P3
0,-92,-91,0,P3
0,-92,0,0,P3
0,-94,-88,-99,P3
0,-95,-90,-92,P3
0,-89,-90,0,P3
0,-89,-85,0,P3
0,-90,-88,0,P3
0,-87,-84,0,P3
0,-95,-89,0,P3
0,-91,-89,0,P3
0,-87,-85,0,P3
0,-91,-82,0,P3
0,-92,-81,0,P3
0,-90,-83,0,P3
0,-91,-84,0,P3
0,-93,-85,0,P3
0,-90,-83,0,P3
0,-92,-87,0,P3
0,-93,-83,0,P3
0,-87,-88,0,P3
0,-94,-88,0,P3
0,-91,-89,0,P3
0,-92,-84,0,P3
0,-93,-83,0,P3
0,-91,-83,0,P3
0,-91,-88,0,P3
0,-86,-89,0,P3
0,-87,-89,0,P3
0,-87,-89,0,P3
0,-91,-85,0,P3
0,-90,-89,0,P3
0,-92,-87,0,P3
0,-94,-89,0,P3
0,-94,-84,0,P3
0,-93,-83,0,P3
0,-91,-85,0,P3
0,-89,-88,0,P3
0,-90,-83,0,P3
0,-92,-83,0,P3
0,-89,-89,0,P3
0,-89,-89,0,P3
0,-90,-83,0,P3
0,-88,-87,0,P3
0,-87,-88,0,P3
0,-93,-83,0,P3
0,-89,-92,0,P3
0,-87,-88,0,P3
0,-89,-83,0,P3
0,-87,-84,0,P3
0,-85,-88,0,P3
0,-89,-83,0,P3
0,-88,-89,0,P3
0,-87,-89,0,P3
0,-94,-84,0,P3
0,-86,-90,0,P3
0,-92,-84,0,P3
0,-90,-88,0,P3
0,-90,-84,0,P3
0,-92,-83,0,P3
0,-89,-84,0,P3
0,-91,-82,0,P3
0,-89,-83,0,P3
0,-90,-91,0,P3
0,-90,-90,0,P3
0,-90,-89,0,P3
0,-87,-89,0,P3
0,-86,-85,0,P3
0,-86,-90,0,P3
0,-89,-83,0,P3
0,-87,-83,0,P3
0,-90,-87,0,P3
0,-88,-88,0,P3
0,-85,-90,0,P3
0,-90,-89,0,P3
0,-90,-88,0,P3
0,-90,-83,0,P3
0,-87,-83,0,P3
0,-90,-83,0,P3
0,-86,-84,0,P3
0,-90,-88,0,P3
0,-89,-85,0,P3
0,-90,-82,0,P3
0,-89,-84,0,P3
0,-88,-83,0,P3
0,-91,-91,0,P3
0,-90,-92,0,P3
0,-92,-90,0,P3
0,-89,-88,0,P3
0,-90,-89,0,P3
0,-89,-88,0,P3
0,-93,-89,0,P3
0,-90,-83,0,P3
0,-87,-92,0,P3
0,-90,-87,0,P3
0,-94,-82,0,P3
0,-91,-87,0,P3
0,-92,-88,0,P3
0,-89,-82,0,P3
0,-91,-89,0,P3
0,-91,-89,0,P3
0,-90,-91,0,P3
0,-90,-90,0,P3
0,-87,-83,0,P3
0,-91,-83,0,P3
0,-92,-90,0,P3
0,-91,-91,0,P3
0,-86,-83,0,P3
0,-88,-88,0,P3
0,-92,-83,0,P3
0,-90,-89,0,P3
0,-89,-90,0,P3
0,-87,-83,0,P3
0,-89,-83,0,P3
0,-88,-90,0,P3
0,-88,-83,0,P3
0,-91,-82,0,P3
0,-90,-84,0,P3
0,-92,-83,0,P3
0,-90,-82,0,P3
0,-92,-90,0,P3
0,-90,-83,0,P3
0,-86,-90,0,P3
0,-91,-90,0,P3
0,-88,-83,0,P3
0,-89,-91,0,P3
0,-90,-90,0,P3
0,-91,-89,0,P3
0,-89,-88,0,P3
0,-88,-84,0,P3
0,-85,-89,0,P3
0,-92,-91,0,P3
0,-89,-88,0,P3
0,-89,-89,0,P3
0,-91,-88,0,P3
0,-92,-88,0,P3
0,-90,-89,0,P3
0,-90,-89,0,P3
0,-87,-89,0,P3
0,-91,-83,0,P3
0,-87,-90,0,P3
0,-90,-86,0,P3
0,-90,-88,0,P3
0,-91,-88,0,P3
0,-89,-87,0,P3
0,-92,-87,0,P3
0,-92,-88,0,P3
0,-91,-84,0,P3
0,-87,-86,0,P3
0,-89,-87,0,P3
0,-91,-86,0,P3
0,-89,-87,0,P3
0,-88,-87,0,P3
0,-87,-85,0,P3
0,-89,-91,0,P3
0,-87,-89,0,P3
0,-93,-86,0,P3
0,0,-98,0,P3
0,-92,-84,0,P3
0,-88,-88,0,P3
0,-90,-83,0,P3
0,-88,-90,0,P3
0,-94,-89,0,P3
0,-90,-84,0,P3
0,-92,-84,0,P3
0,-89,-84,0,P3
0,-91,-89,0,P3
0,-91,-84,0,P3
0,-89,-89,0,P3
0,-87,-84,0,P3
0,-89,-88,0,P3
0,-89,-90,0,P3
0,-88,-85,0,P3
0,-88,-90,0,P3
0,-89,-88,0,P3
0,-90,-84,0,P3
0,-88,-84,0,P3
0,-89,-89,0,P3
0,-88,-83,0,P3
0,-88,-83,0,P3
0,-90,-85,0,P3
0,-89,-84,0,P3
0,-91,-84,0,P3
0,-90,-84,0,P3
0,-89,-92,0,P3
0,-91,-89,0,P3
0,-88,-85,0,P3
0,-88,-85,0,P3
0,-90,-88,0,P3
0,-89,-88,0,P3
0,-89,-89,0,P3
0,-89,-84,0,P3
0,-87,-89,0,P3
0,-88,-85,0,P3
0,-88,-89,0,P3
0,-91,-89,0,P3
0,-87,-84,0,P3
0,-90,-89,0,P3
0,-87,-88,0,P3
0,-87,-85,0,P3
0,-88,-90,0,P3
0,-89,-90,0,P3
0,-91,-90,0,P3
0,-93,-84,0,P3
0,-86,-90,0,P3
